Frequency	Real part	Imaginary part
30,503300	1431,508385	21627,316089
30,503400	1253,310956	21579,794792
30,503500	1081,726387	21549,265445
30,503600	919,023601	21533,704049
30,503700	767,093535	21530,756644
30,503800	627,400818	21537,803007
30,503900	500,945870	21552,027360
30,504000	388,238417	21570,494419
30,504100	289,283162	21590,228935
30,504200	203,578056	21608,296812
30,504300	130,125305	21621,885819
30,504400	67,454941	21628,383916
30,504500	13,660484	21625,453246
30,504600	-33,554102	21611,097959
30,504700	-76,817183	21583,724149
30,504800	-119,023316	21542,190379
30,504900	-163,259704	21485,847484
30,505000	-212,726991	21414,566599
30,505100	-270,656277	21328,754623
30,505200	-340,224330	21229,356645
30,505300	-424,469038	21117,845172
30,505400	-526,207148	20996,196301
30,505500	-647,956281	20866,853303
30,505600	-791,863159	20732,678400
30,505700	-959,639788	20596,893793
30,505800	-1152,509210	20463,013271
30,505900	-1371,162173	20334,765954
30,506000	-1615,725851	20216,013937
30,506100	-1885,745432	20110,665740
30,506200	-2180,179109	20022,587585
30,506300	-2497,406670	19955,514587
30,506400	-2835,251591	19912,963941
30,506500	-3191,016180	19898,152165
30,506600	-3561,529031	19913,918368
30,506700	-3943,203741	19962,655355
30,506800	-4332,107579	20046,250228
30,506900	-4724,038547	20166,035911
30,507000	-5114,609091	20322,754757
30,507100	-5499,334526	20516,535144
30,507200	-5873,724156	20746,881625
30,507300	-6233,372992	21012,678912
30,507400	-6574,051942	21312,209627
30,507500	-6891,794397	21643,185421
30,507600	-7182,977226	22002,790796
30,507700	-7444,394290	22387,738581
30,507800	-7673,320812	22794,335840
30,507900	-7867,567110	23218,558657
30,508000	-8025,520479	23656,134092
30,508100	-8146,174265	24102,627411
30,508200	-8229,143516	24553,532587
30,508300	-8274,666853	25004,363974
30,508400	-8283,594576	25450,747060
30,508500	-8257,363332	25888,506212
30,508600	-8197,957959	26313,747415
30,508700	-8107,861464	26722,934119
30,508800	-7989,994324	27112,954490
30,508900	-7847,644575	27481,178562
